ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,distress_label
CYN,2020,4062039628697,2173600620304,2022096607634,1529312706635,2039943021063,722952987178,2442324380728,163371063730,294826481747,90612652083,146086271687,6900707039894,1.4212924609033355,644287913669,0.1586119222267832,0.0955241338499297,0.0402189733885991,0.0800860916423383,0.1207155298753227,0.0725808974546053,0.4978032694089293,1.9912515137703697,3.2537010557525985,29.03270633499607,-0.0609252670570904,0.0827195740081188,0.1586119222267832,0.1779778272153157,0.0725808974546053,3.412649531106394,5.691727565086289,0
CYN,2021,4328585781042,3134581776792,2097181820558,1473317217062,2231403960484,475038089729,3367220491032,163106067102,289904349695,86021765817,205467611891,6381039930385,2.1275674650994665,1661264559730,0.3837892197968852,0.1394591806242046,0.0376811446861834,0.0730957146220273,0.0860960398842633,0.0669743801693154,0.4844958438257299,1.9398485696436216,3.370127861729012,29.09626199513534,0.3786950323233926,0.0656187966414549,0.3837892197968852,0.1097444093194443,0.0669743801693154,3.042673681334501,6.520299256387981,0
CYN,2022,4668675244877,2259096059532,2231742916866,2060777279915,2436932328011,725180545566,2624348701398,116249741990,222175641849,76863464360,123450688013,6796081021108,1.0962349408399823,198318779617,0.042478598149361,0.0599049151095512,0.024899941823446,0.0477033115174281,0.0846593448998017,0.0475885835265145,0.4780248785380652,1.9158001193605267,2.890523393642675,29.17189647389255,-0.2206186947402192,0.0785682624852894,0.042478598149361,0.1553289761076764,0.0475885835265145,3.045189914011971,4.302276756981581,0
CYN,2023,5092056060135,3076041343737,2277707077977,1551998660219,2814348982158,1347019631567,7653135570517,493990429325,713675444142,96187407486,572793583794,11071052336293,1.981987112864482,1524042683518,0.299298095998887,0.3690683493973983,0.0970119777730615,0.1755256481895915,0.0932526854602405,0.1401546714556554,0.4473059705310105,1.8093193461141015,7.419634885635887,29.258702806016167,1.916203767601519,0.090685428531912,0.299298095998887,0.264533543161991,0.1401546714556554,4.860612869555649,8.871257765676226,0
CYN,2024,5751449511803,3779664408278,2738376394819,1691989674906,3013073116983,1618376697260,6265867977734,324955901564,486042316913,79847439958,261834558764,9709737151268,2.2338578446041537,2087674733372,0.3629823628091873,0.1547495015172279,0.0564998268518453,0.1078486611335138,0.0775698304911897,0.0845077951072254,0.476119348557153,1.908831710516851,6.08713713512493,29.380473027977928,-0.1812678711882905,0.1294945389211834,0.3629823628091873,0.2813858826264235,0.0845077951072254,3.5458007780226244,7.589465477434721,0
CYN,2025,6021151046761,4495902166079,2694367036228,2382008563389,3326784010533,1619813752474,5217861513407,220663257191,493553066548,217723995058,267402340348,10731968497451,1.8874416470117388,2113893602690,0.3510779892869722,0.1122591851506837,0.0366480188716911,0.066329300757835,0.0945891463926061,0.081969886275067,0.4474837145428198,1.8099014025849915,2.2668749322577937,29.426299560753066,-0.1672563909822438,0.0468927936174219,0.3510779892869722,0.2690206141474158,0.081969886275067,3.983113047758817,7.9131851477583215,0
CYO,2018,5022997298416,3566785731228,3725938167558,2126074610341,1297059130857,-482141292453,4567305950724,-64290377798,168322191581,248685163828,94300338722,803975984688,1.6776390225815854,1440711120887,0.2868229933831196,0.0443542001128903,-0.0127992061270417,-0.0495662659230668,0.0368537149464046,0.0335103090009784,0.7417758653250666,3.872604709314353,0.6768485461296676,29.24504794285359,0.0,0.0,0.2868229933831196,-0.095986771206316,0.0335103090009784,0.2157781338639149,2.02039827950436,0
CYO,2019,5133980617634,1803024827961,3449028899628,2045929846425,1684951718005,-800061190973,4969028604556,109830256505,355419118918,218131298286,-156530022857,372481556138,0.8812740236971246,-242905018464,-0.0473131935149266,-0.0765080108345435,0.0213928070019896,0.0651830288852668,0.071526881248404,0.0692287613430444,0.6718040359913724,3.046960077712307,1.6293815775670892,29.266902423075084,0.0879561514306523,0.0220950386043405,-0.0473131935149266,-0.1558364260716101,0.0692287613430444,0.1079960670025625,-0.2397881518734183,0
CYO,2020,4519486374734,2137855932135,3759074017121,3332724634704,760412357613,-114783936219,3185746641813,-282884672975,-175307165522,178298675696,134227821395,233892857908,0.6414739189290616,-1194868702569,-0.2643815255753095,0.0402757011477252,-0.0625922172387674,-0.3720148287213524,-0.0550285961918908,-0.038789178899188,0.831748058393526,5.943467816489803,-0.9832219159097932,29.13941946940746,-0.3588793916597593,-0.1196915782637275,-0.2643815255753095,-0.0253975621789004,-0.038789178899188,0.0622208705768272,-2.012470228574121,0
CYO,2021,4146666295664,2585917010236,3652424294496,2200284857498,494242001167,-241783166749,5710958895615,-528966520420,-476871398509,184336752015,680981987769,135527420193,1.1752646487675746,385632152738,0.092998115894023,0.3094971932604045,-0.1275642848263721,-1.0702581309783643,-0.083501108522275,-0.1150011514086978,0.8808097961283239,8.389951250344824,-2.5869578003099223,29.05332582510137,0.7926594728716119,-0.082491692231718,0.092998115894023,-0.0583078428572424,-0.1150011514086978,0.0371061545059899,-0.3138622026849791,1
CYO,2022,4386037063157,2527072017281,3107289749106,1735830041278,1278747314050,-388048596430,4633307838680,-195708551656,-73668041100,170967648469,96124818118,702750942133,1.4558291751999235,791241976003,0.1804002028732234,0.0553768605405794,-0.0446208157473097,-0.1530470871810939,-0.0158996647028287,-0.0167960370692752,0.7084504085037124,3.429948211789951,-0.43088877784593,29.109447216220733,-0.1886987941311299,0.0577260744958667,0.1804002028732234,-0.0884736245595445,-0.0167960370692752,0.2261620250686917,1.0196020720008272,1
CYO,2023,3930731881408,2825584012840,3517278080543,2979292787666,413453800865,-144699371360,2689637648018,-286385524694,-190866670940,167115234926,193362297330,244617572403,0.9484076303402136,-153708774826,-0.039104365157295,0.0649020794903079,-0.0728580664706685,-0.6926663247377183,-0.0709637118147309,-0.0485575400964847,0.8948150590426688,9.507064327826686,-1.1421260965495894,28.999846753837087,-0.4194994717242313,-0.1038078737577467,-0.039104365157295,-0.0368123229275481,-0.0485575400964847,0.0695474076264211,-0.6298146996162981,1
CYO,2024,3680715402593,2465568565515,3018993949507,2192375514847,661721453086,-81760106058,5061872828960,-485488937907,-441304636561,165556535823,637008935478,181339793697,1.1246105189635205,273193050668,0.0742228129008671,0.2905564905118251,-0.1319006999468042,-0.7336756812747672,-0.0871820868426813,-0.119896429984809,0.8202193376266395,5.56233349459601,-2.6655826927473774,28.93412825209413,0.8819906215583,-0.0636055794081389,0.0742228129008671,-0.0222131018335189,-0.119896429984809,0.0600662991479703,-0.3281474547401316,1
CYO,2025,3475825131327,2393750766973,2907587730997,2572892002443,568237400329,-106187751961,5299468577877,-491580065855,-503604476856,110870605462,250567624636,333420336577,0.9303735892140428,-179141235470,-0.0515391967954404,0.0973875407121955,-0.1414283076051425,-0.8650962882245754,-0.0950292410371734,-0.1448877483268941,0.8365172645745103,6.116853852482352,-4.542272270972728,28.876853014622903,0.0469383085955195,-0.0556658825405675,-0.0515391967954404,-0.0305503723429434,-0.1448877483268941,0.1146724939792862,-1.2909308948945628,1
CYP,2018,8224053442809,4951822637285,4634254473725,3727278979704,3589798969084,-1736484646214,5998453031944,-258808468338,-75839196782,247671388641,324320690290,1119734173810,1.3285355521411082,1224543657581,0.1488978234512476,0.0870127221643483,-0.0314696968031377,-0.072095532526168,-0.0126431258823113,-0.0092216322898914,0.5635000436162205,2.290950973476799,-0.3062089537194343,29.73808432301628,0.0,0.0,0.1488978234512476,-0.2111470527629363,-0.0092216322898914,0.2416212100907702,0.4801632314402507,0
CYP,2019,7224509405893,4136306480254,5782636127820,4664357991176,1441873278072,-637218857723,10825470007520,-190614471101,106034190813,344302279691,73732035762,965219658911,0.8867900980325772,-528051510922,-0.0730916774073642,0.0158075421958361,-0.0263844173205057,-0.1321991842139414,0.009794881029585,0.0146770091719319,0.8004192122863221,5.010502320670821,0.3079683088597676,29.60850044532303,0.8047103061189833,-0.1215390979481033,-0.0730916774073642,-0.0882023708354817,0.0146770091719319,0.1669168935370794,-0.4931288928666639,1
CYP,2020,6164633794186,2547418417127,4817916933527,3869482621782,1346716860658,-333518775242,7697885151088,-387870021949,-329168447928,155669079508,447021899063,831887429877,0.6583356655453452,-1322064204655,-0.2144594875857617,0.1155249791139091,-0.0629185828223581,-0.288011558539104,-0.0427608936048462,-0.0533962695786481,0.781541466107992,4.5775277448995375,-2.114539695155605,29.4498498499997,-0.2889098444926085,-0.1467055480393539,-0.2144594875857617,-0.0541019606966027,-0.0533962695786481,0.1726653741346281,-1.7607509191606776,1
CYP,2021,5461624333820,3957401493940,4340232381811,3413139264635,1121391952008,-128900898877,3734237368112,-69869964118,140244715341,227582170489,60287412569,377197075337,1.1594608913103357,544262229305,0.0996520807802116,0.0176633321686178,-0.0127928908777823,-0.0623064611734448,0.0375564543750218,0.0256782061103256,0.7946779413104251,4.87039729867888,0.6162377089543516,29.32876735847852,-0.5149008727956649,-0.1140391276816837,0.0996520807802116,-0.0236012019499047,0.0256782061103256,0.0869071151392154,0.8405877475190632,1
CYP,2022,5255124684373,3823279293160,3309133813554,3110934187787,1945990870819,-717181702705,3044455288152,9142937176,136157670223,124728998752,-10398782948,609541105783,1.228981091329269,712345105373,0.1355524650996918,-0.0033426560384413,0.0017398135582183,0.0046983453587076,0.0447231630409814,0.0259095032755146,0.6296965366767163,2.700487840501174,1.0916280222350196,29.290224846783406,-0.1847183271878477,-0.0378092004915631,0.1355524650996918,-0.1364728233447364,0.0259095032755146,0.1841995942522356,0.8118442029264432,0
CYP,2023,4685696026322,2062429559350,3568817239155,3293551630308,1116878787166,-319534199138,2961417052256,-66140948338,123335780167,206011965590,96300544891,545889921630,0.6262022858154283,-1231122070958,-0.2627404902157854,0.0292391180404827,-0.0141155012972356,-0.0592194507568972,0.0416475552043718,0.0263217629727064,0.7616407934076583,4.195348752402773,0.5986826047398619,29.17553558543421,-0.0272752358095574,-0.1083568311412842,-0.2627404902157854,-0.0681935399443347,0.0263217629727064,0.1529610190291649,-1.6083972388768728,0
CYP,2024,4117115954314,1509466647086,2981294024515,2116124651240,1135821929799,-521537615177,2429994142236,-48092112761,143953427157,204068568108,47993905372,401727561991,0.7133165081752096,-606658004154,-0.1473502351854654,0.0226800937004711,-0.0116810197465067,-0.0423412433756324,0.0592402362849067,0.0349646278497846,0.7241219478871218,3.6247899836223296,0.705416951231877,29.046174023078983,-0.1794488586520305,-0.1213437809055451,-0.1473502351854654,-0.1266754740367518,0.0349646278497846,0.1347493936148593,-1.0031304257303093,1
CYP,2025,3587365269080,1572134437015,2838911953981,2422890014376,748453315098,-116815167972,2836764917406,-123443727937,18931731879,173236391801,38483484720,337345093134,0.6488674383430043,-850755577361,-0.2371533182566549,0.0158832982478204,-0.0344106938317596,-0.1649317672149487,0.006673704882219,0.0052773359998144,0.7913640627705176,4.793038118363177,0.1092826494605547,28.908439140651915,0.167395784253086,-0.1286703340669616,-0.2371533182566549,-0.0325629422180245,0.0052773359998144,0.1188290086492262,-1.5016468023939755,1
CZQ,2018,11064155082315,7235889536805,5639407221269,4653973104983,5424747861046,1449777659093,11008936171438,610584681995,941687341040,178456488546,740951055341,8222997840965,1.554776826934721,2581916431822,0.2333586625108814,0.1592082804577588,0.0551858390859833,0.11255540305928,0.0855384504347612,0.085111545710815,0.5097006666404248,2.039570384784964,5.276845626138526,30.03473172703252,0.0,0.0,0.2333586625108814,0.1310337434993415,0.085111545710815,1.4581315940356283,4.060990590793323,0
CZQ,2019,12594947195505,5695656325295,6357120072041,5462036452946,6237827123463,3557754041502,9175943434282,534971642455,979617911460,310903358392,770186707160,13357129767284,1.0427715696080708,233619872349,0.0185486980391927,0.1410072440553912,0.0424751000659951,0.0857624990026983,0.1067593668679424,0.0777786437889644,0.504735746276871,2.0191241190590694,3.150875939477169,30.16431683322771,-0.1665004418784428,0.1383559884872569,0.0185486980391927,0.2824747088079674,0.0777786437889644,2.1011290672374536,3.7714050167122455,0
CZQ,2020,13324932958598,6614870249796,6788985260394,4134307616154,6535947698203,2250673164006,17769991141273,971385042452,1652286963455,438055660389,1124913715226,19371650848963,1.5999946941416952,2480562633642,0.1861594832296248,0.2720924081291433,0.0728998071112401,0.1486219118183999,0.0929818675945965,0.1239996455208317,0.5094948906300772,2.0387147470995783,3.7718653423807935,30.22065805471812,0.9365846431532048,0.0579586203706772,0.1861594832296248,0.1689069033967438,0.1239996455208317,2.853394153316922,5.601184193942482,0
CZQ,2021,13401413625847,5261641707520,7774732056346,5169076665430,5626681569500,2188796042265,8563795934911,542110538,477177817890,476500179718,574763722,16210799796163,1.0179074616379866,92565042090,0.0069071103000262,0.0001111927253553,4.045174286348746e-05,9.634640441331625e-05,0.0557203629695035,0.0356065286254338,0.5801426829592852,2.3817615161466974,1.0014221152495704,30.22638131178746,-0.5180753965025606,0.0057396661946917,0.0069071103000262,0.1633257582650474,0.0356065286254338,2.0850621833238865,3.006343780365223,0
CZQ,2022,14087868336986,9371551714176,6779833738686,5297640006480,7308034598299,1777572950715,18359229561354,808229955253,1256170483928,245883039862,755436773888,18047799753313,1.769005010290025,4073911707696,0.2891787181883604,0.1425987369779675,0.0573706352103738,0.1105947083831707,0.0684217428476534,0.0891668245244794,0.4812533434094045,1.927723267794197,5.10881305450354,30.276335141322534,1.1438191312465924,0.0512225598212303,0.2891787181883604,0.1261775669813861,0.0891668245244794,2.661982645729428,5.7026340984953645,0
CZQ,2023,15969168613750,7923834898076,8483082968454,6330908826605,7486085645296,3733283563109,21633196391452,1428730961685,2401406025867,615492323760,1996465935810,18507991290144,1.2516109637808857,1592926071471,0.0997500940718627,0.3153521856798909,0.089468086676398,0.1908515383580691,0.1110056037218742,0.1503776485771029,0.5312163189979581,2.1331800583639438,3.901601909828829,30.40168101754862,0.1783281166106047,0.1335404499646602,0.0997500940718627,0.2337807091531687,0.1503776485771029,2.1817529498378807,4.717864124718656,0
CZQ,2024,17756339255585,11700961152742,8275416368868,7340507181198,9480922886717,2286524795184,15282833226718,670490087339,1520816711186,682704102012,664300641232,17060639616331,1.5940262523975022,4360453971544,0.2455716749257582,0.0904979213062473,0.0377606035618015,0.0707199178128927,0.0995114380053073,0.0856492258508548,0.4660541933644959,1.8728492434488688,2.227636697515065,30.507763709249968,-0.2935471508613143,0.1119138187504755,0.2455716749257582,0.1287723084286535,0.0856492258508548,2.06160498225961,4.77099594208072,0
CZQ,2025,17637142660755,9786363170312,12653195821927,8606515633453,4983946838828,2350337588066,19875615649923,729653766239,1799401285268,887334077468,841312038303,6537497772361,1.1370877120437688,1179847536859,0.066895616798764,0.0977529204772337,0.0413702933787895,0.1464007923508634,0.090533109361821,0.1020234014023092,0.7174175582353287,3.5387902863150247,2.0278735269613173,30.50102817270408,0.3005190434961844,-0.0067129036629838,0.066895616798764,0.1332606779495986,0.1020234014023092,0.5166677149682634,2.1013634144557782,0
CZT,2018,6224777975017,4407188040091,2526814172144,1634992927212,3697963802872,2145223951645,9199500569035,1480183922411,1983502789917,133272886903,1224800661444,10441235557402,2.6955395138046034,2772195112879,0.4453484323465254,0.7491167949775401,0.2377890309263532,0.4002699867590441,0.2156098339287415,0.3186463513843773,0.4059284013478568,1.6832987846399594,14.88301811425945,29.459558890979316,0.0,0.0,0.4453484323465254,0.344626581101335,0.3186463513843773,4.132173894110551,10.525054440702654,0
CZT,2019,6428541835059,4037928382946,4583903828015,3672207402045,1844638007043,852234812953,6094949263914,-106439490977,28983861326,162033225048,-114055226407,6984609406915,1.0995915918848524,365720980901,0.0568901922526951,-0.0310590372274409,-0.0165573303725763,-0.0577021022935687,0.004755390089562,0.0045086214058578,0.7130549890825949,3.484988279821964,0.178876038031175,29.49176885319769,-0.3374695486807996,0.0327343177314598,0.0568901922526951,0.1325704700722661,0.0045086214058578,1.5237251192374153,2.435588704659919,0
CZT,2020,7433703333949,5470430744097,2644922595548,1503850505178,4788780738400,1428264918306,6578754021544,888952403584,1224747436323,113556931842,796406280109,10076826458128,3.637616056424109,3966580238919,0.533594099835006,0.5295780912842365,0.119584057050574,0.1856323043683582,0.1861670815343173,0.164756028227505,0.3558014729305777,1.552316495583113,10.785316373526893,29.637045280355316,0.0793779794844944,0.1563591751722302,0.533594099835006,0.1921336989308213,0.164756028227505,3.809875750273209,9.23426320090782,0
CZT,2021,8831065240651,3868911197594,3580849531397,2190233003397,5250215709253,2549437920047,11433950141965,1841220546137,2471138569808,169612887136,1786941392391,12684012916892,1.766438178766099,1678678194197,0.1900878487987767,0.8158681700163845,0.2084935957285794,0.350694266312149,0.2161229093293316,0.2798233851147311,0.4054833062396253,1.6820385541658978,14.56928545663265,29.809296762073465,0.7380114995212286,0.1879765500353483,0.1900878487987767,0.2886897390715078,0.2798233851147311,3.542179811153242,7.787806787174988,0
CZT,2022,10553750475014,5085379733510,4345422123223,4114067189042,6208328351791,3004010671002,12631150939414,1589646464054,2232250070045,245191989977,2272742923583,11931730204398,1.236095450034247,971312544468,0.0920348218169059,0.5524321356823124,0.1506238438948776,0.2560506426170925,0.1767257853818791,0.211512492675457,0.4117419805888707,1.6999343264390032,9.104090513945394,29.987502407939147,0.1047057913131019,0.1950710573887697,0.0920348218169059,0.2846391600894861,0.211512492675457,2.745816140768445,5.836142991596566,0
CZT,2023,11980602661200,6634773941942,4052318124460,2787125845821,7928284536739,2188272646388,11931612678795,1497792818947,2052702441338,180461417653,1289216198708,25387818611428,2.380507486552909,3847648096121,0.3211564730864392,0.4625611723421255,0.1250181532017337,0.1889176418942023,0.1720389771775014,0.1713354911590397,0.3382399232372265,1.5111216815797794,11.374744075684012,30.114310012959915,-0.0553819888602687,0.1351985902607866,0.3211564730864392,0.1826512996274278,0.1713354911590397,6.265011243363601,10.431866006352983,0
CZT,2024,14323330370344,7344819742579,4923146733976,4443530113139,9400183636367,2550043161705,17926823702820,2321545317398,3271518733749,369587087001,2511632429165,23367798886035,1.652924489216631,2901289629440,0.2025569161936687,0.5652335789822591,0.1620813915040796,0.2469680813911455,0.1824929384023768,0.2284048925187521,0.3437152259064846,1.5237287828006418,8.851820988378169,30.29291081818281,0.5024644350616374,0.1955433942176452,0.2025569161936687,0.1780342347604285,0.2284048925187521,4.746516841508571,8.427888536859479,0
CZT,2025,14349284568437,8848804746134,9104739650959,5373827968098,5244544917478,3068769299460,11155267473732,61972821936,476867126646,399401099224,67240941901,18472524212469,1.646648310788022,3474976778036,0.2421707341200574,0.0125126710978057,0.0043188788709589,0.0118166252575069,0.0427481571167081,0.0332328155018214,0.634508264682825,2.736039979487352,1.19395546875687,30.294721201033283,-0.3777331858305045,0.0018120225828719,0.2421707341200574,0.2138621814086907,0.0332328155018214,2.028890986522969,4.639490783241266,0
CZV,2018,9143496711152,4512531953545,2873674394763,1817860260468,6269822316389,1915782456047,12099353696428,260713940931,483248993776,157356567612,287395415349,9266297415611,2.482331591529081,2694671693077,0.2947091007087479,0.1580954386862559,0.0285135926841879,0.0415823491918593,0.0399400667094033,0.0528516615734764,0.3142861517364665,1.4583342636762384,3.071044323790572,29.844064000568576,0.0,0.0,0.2947091007087479,0.209524049339941,0.0528516615734764,3.2245467449262697,6.3572773494439385,0
CZV,2019,8519293872033,3688828400695,5986029070464,3700590808576,2533264801568,893481899571,8376387160192,-164312775765,43628324778,249019294485,-232219564215,7192018663252,0.9968214783829272,-11762407881,-0.0013806787343741,-0.0627520242651088,-0.019287135557608,-0.0648620608723163,0.0052084895246174,0.0051211198291001,0.7026438059749106,3.362970135123601,0.175200579811409,29.773354574465763,-0.3076996201321978,-0.0682674100333717,-0.0013806787343741,0.104877459680562,0.0051211198291001,1.201467379892714,1.6287979402000408,0
CZV,2020,8461220494485,3605446723957,2589655539781,2366078346783,5871564954703,2079037916080,4465254518193,107657701473,301067810204,166495683362,99228324642,23397815645951,1.523806990102034,1239368377174,0.1464763124872844,0.0419378862821318,0.012723661030128,0.0183354356638375,0.067424557542542,0.0355820783065794,0.3060617013194409,1.4410503093741205,1.808261956854516,29.76651454562886,-0.4669235754271595,-0.0068166890848362,0.1464763124872844,0.2457137144026811,0.0355820783065794,9.035107289956288,11.487885539543644,0
CZV,2021,8986086677316,6361417238901,2797008288085,2183046939586,6189078389230,1575772484085,13024326441892,532035426692,746199519528,81155236162,599732796811,15439328591510,2.914008454672715,4178370299315,0.4649821940692666,0.2747228133009065,0.0592065763214861,0.0859635947765386,0.0572927531306257,0.0830394304354604,0.3112598830306878,1.451926460158147,9.194718108372646,29.82669857234749,1.916816138660487,0.0620319708218342,0.4649821940692666,0.1753569201666835,0.0830394304354604,5.51994381185073,9.975912727807335,0
CZV,2022,8868708462917,3744087262923,2643270544727,2178256809871,6225437918189,3567471328557,14021673421945,461593674204,692893784073,115901691317,619636607251,10994612852267,1.7188456594999608,1565830453052,0.1765567624191565,0.2844644416778827,0.0520474515690842,0.0741463781777265,0.0494159122967853,0.0781279243725529,0.298044586286649,1.4245919049333218,5.978288808382291,29.81355029431083,0.0765757050472177,-0.0130622170266065,0.1765567624191565,0.402253760338811,0.0781279243725529,4.159473147461164,7.362026076791969,0
CZV,2023,9366978368525,6445191075279,3143105726528,2122126388814,6223872641996,2065717687652,5896910083921,257332074890,476672519792,155007426178,332150924953,12909265456951,3.0371381785987994,4323064686465,0.4615217967185019,0.156517974944287,0.0274722610393432,0.0413459737517176,0.0808342866023571,0.0508886111441998,0.3355517225372795,1.5050080403831985,3.075159245884269,29.86821168082492,-0.5794432015017636,0.0561829163391074,0.4615217967185019,0.2205319160972168,0.0508886111441998,4.107168698779691,8.401015633557996,0
CZV,2024,9372771808647,3744689965954,3046168428571,2374900325841,6326603380076,3405544010539,8616301033219,295660080221,517787146363,148212046086,335160384963,16667462985745,1.576777738925919,1369789640113,0.1461456299244668,0.1411260848786624,0.0315445725402419,0.0467328299972312,0.0600939015903391,0.0552437589364234,0.3250018767938753,1.481485600656447,3.493556428352349,29.868829985791823,0.4611552339441152,0.0006184961568254,0.1461456299244668,0.3633443852113375,0.0552437589364234,5.471615695775541,8.259652568710546,0
CZV,2025,9625625048089,4695565453324,2963389992412,2716917049868,6662235055676,2225797561356,10951771009673,373106393407,615308464492,148925472733,342689951704,12621170207819,1.7282697142160195,1978648403456,0.2055605109871619,0.1261319154814275,0.0387617834211269,0.0560031866616783,0.0561834669432493,0.063924000926481,0.3078646817850368,1.44480417872502,4.131653592902482,29.89544993405508,0.2710525047175007,0.0269774240325286,0.2055605109871619,0.2312366781623073,0.063924000926481,4.259031123185449,7.003860488455578,0
CZX,2018,6809188126854,2931908380034,2331574088288,1660474415085,4477614038565,1214548552721,7286110575781,1160676998896,1600002436698,149156188077,1592759424752,6711092853825,1.765705242669406,1271433964949,0.1867232834902494,0.9592194919007326,0.1704574726491305,0.2592177416140087,0.2195962331420554,0.2349769762400789,0.342415871738477,1.5207179690360786,10.727026865771194,29.54929401119353,0.0,0.0,0.1867232834902494,0.178369069864743,0.2349769762400789,2.878352820755844,6.407703649582065,0
CZX,2019,7412384174784,5004363310404,3035512915830,2343659545101,4376871258953,2421862089578,9504782501520,1734889974411,2345311335086,176698867072,2380252952859,14379627940911,2.1352774215285337,2660703765303,0.3589538402980218,1.0156137899100968,0.2340528949258833,0.3963767430586949,0.2467506578620751,0.3164044496053583,0.4095191026601715,1.6935348874202736,13.272927970332423,29.63417325446879,0.3045070346741449,0.0885856047288695,0.3589538402980218,0.3267318628487809,0.3164044496053583,4.7371328469472775,10.520110455884698,0
CZX,2020,8520714114567,4545269361752,2814844945486,1908540128304,5705869169081,3056181446766,5141497371201,964858261914,1342267290088,136194462695,1022025619685,6955595919800,2.381542465020684,2636729233448,0.3094493252555266,0.5355012475389817,0.1132367837884009,0.1690992613609825,0.2610654432318537,0.1575299055971449,0.3303531731775562,1.4933244808239032,9.855520287149512,29.77352126952112,-0.4590620700285593,0.1495240820832519,0.3094493252555266,0.3586766796389937,0.1575299055971449,2.471040520705866,6.852467061653347,0
CZX,2021,9278529310361,5305820578892,3564959247942,3038203584658,5713570062418,3358923432535,5434867782891,900680556009,1239437000262,113586305250,829227674541,11045417368244,1.7463676909884422,2267616994234,0.2443940109885554,0.2729335449172486,0.0970714782355909,0.1576388398443528,0.2280528339923477,0.1335811914586469,0.3842159817247264,1.6239460108124233,10.911852423881884,29.858724170680496,0.0570593332077249,0.0889379910656127,0.2443940109885554,0.3620103273030792,0.1335811914586469,3.098329209406913,6.934289655572329,0
CZX,2022,8806692675574,3661130410255,5633122490267,3280947603375,3173570185307,1307818155332,10996589645490,304679232676,601765079477,220916038632,335072776446,9370223686845,1.1158759153876516,380182806880,0.0431697597367584,0.1021268294871036,0.0345963284856129,0.0960051975805055,0.0547228821731835,0.0683304279648634,0.639641088633747,2.775011158205116,2.7239537844484665,29.806533079670544,1.023340784868279,-0.0508525240374158,0.0431697597367584,0.1485027584713303,0.0683304279648634,1.663415575115759,2.9730794462851025,0
CZX,2023,9705224140504,7165989871844,3791517518321,2876758937007,5913706622182,1884506449116,6977377584858,1202400555366,1629404489932,126403795724,1264015236131,19558782562945,2.490994215629185,4289230934837,0.44195073423768,0.4393886536235428,0.1238920954280565,0.2033243500541368,0.2335267756568116,0.1678894239167343,0.3906676923098969,1.6411406179840269,12.890471212508286,29.90368542764645,-0.3654962302135542,0.1020282526063549,0.44195073423768,0.1941744386150917,0.1678894239167343,5.158563152731055,10.076913725572442,0
CZX,2024,11222487672291,5092785913144,4006186711162,3719049356834,7216300961128,2025141843641,10990322696174,1995144713759,2670729329663,176798437463,2146654880699,25926314206672,1.3693784148859622,1373736556310,0.1224092729192154,0.5772052679952685,0.1777809672881292,0.2764774812616924,0.243007362340029,0.2379801526765934,0.3569784907007309,1.555157931015225,15.106068628134366,30.04894070912036,0.5751365842698148,0.1563347234253784,0.1224092729192154,0.180453915635942,0.2379801526765934,6.471569119441274,9.78565879672327,0
CZX,2025,12154670422240,8295504422946,4659449288263,3295246324330,7495221133976,4016989526925,19407529644642,3281165868276,4399319252720,297861917374,3615449682316,23552007511040,2.5174155757939185,5000258098616,0.4113857410289612,1.0971712966104603,0.2699510356341945,0.4377677202080675,0.2266810528322216,0.3619447586723823,0.3833464114121412,1.6216560132085518,14.769660020673763,30.128734608745727,0.7658744134417668,0.0830638248104844,0.4113857410289612,0.3304893828774589,0.3619447586723823,5.054676219004408,11.51576465756354,0
CZY,2018,1888257306397,1111270304350,1074210466017,675305315410,814046840379,168487816106,2514100155866,270945422870,373437798300,34756019713,345474790229,1681744817611,1.6455820485809614,435964988940,0.230882193577669,0.5115831052199714,0.143489672700906,0.3328376322225568,0.1485373593524823,0.1977684911028147,0.5688898765956374,2.319592943224096,10.74455019256192,28.26667545953378,0.0,0.0,0.230882193577669,0.0892292673965568,0.1977684911028147,1.5655636123586096,4.778320654769739,0
CZY,2019,2082125093176,1228508545708,1123925146804,895895603217,958199946372,300752389692,3299802356590,381213204128,530394351554,53877846394,465903701426,2803944814626,1.3712630593304027,332612942491,0.1597468584289736,0.5200424019863739,0.1830885211351595,0.3978430656058526,0.1607351878195841,0.2547370248273389,0.539797128658396,2.1729547168724856,9.844386645956702,28.36441016749412,0.3125182578310446,0.1026702166713289,0.1597468584289736,0.1444449186447501,0.2547370248273389,2.494778965128873,5.850180546300987,0
