ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score
BNI,2022,6660120725662,3419608813730,2534809892429,1774928520006,4125310833232,1572638197310,9967441636986,1003183354130,1417538078253,163558885591,1235102881398,14552347003464,1.9266177624541412,1644680293724,0.246944516694256,0.6958606318376274,0.1506254008676826,0.24317764034863038,0.14221684258405565,0.2128396971531023,0.3805951869103763,1.6144530666660306,8.666836247574688,29.527158727292832,0.5957582475924443,0.10366737342194665,0.246944516694256,0.23612758117889576,0.2128396971531023,5.741001345674531,9.848066121984624
BNI,2023,7600785539065,4639129410589,2757145614777,1644452262761,4843639924288,2660892591404,12062379248229,1554577694296,2045890908855,102668790984,2024588256728,7572248029646,2.8210787966565847,2994677147828,0.3939957432605559,1.2311626810794494,0.20452855646381443,0.3209523661122514,0.16960923436024264,0.26916835086846463,0.3627448242824868,1.5692300951091636,19.927096532906805,29.659272718282804,0.21017806650297843,0.14123840274824762,0.3939957432605559,0.35008126169697534,0.26916835086846463,2.7464084555644512,8.418417185100143
BNI,2024,7827496684946,4945120338732,5653522120127,3274307814313,2173974564819,889001645855,4104071780175,-28669068923,365418125656,401254461810,-26024436016,5783602136005,1.5102796130270244,1670812524419,0.21345426151790525,-0.00794807253680892,-0.0036626101647716995,-0.01318739850361907,0.08903794700209126,0.04668390679216505,0.7222643902232457,3.6005465802667747,0.9106892519217168,29.688663866633117,-0.6597626640882179,0.02982733096675272,0.21345426151790525,0.11357419640493058,0.04668390679216505,1.0230086684219213,3.1583867913238985
BNI,2025,9008202512773,3405180802747,3566975572439,3262755617744,5441226940334,2881363623469,10135740499831,1050904702699,1499878690384,186247812009,1470356615759,16742849809632,1.043651808988832,142425185003,0.015810610918332604,0.45064871170941806,0.11666086560652814,0.1931374512077403,0.14797919208853152,0.1665014400217221,0.3959697361800291,1.6555461868348478,8.053134553395568,29.829156668508904,1.4696791485939378,0.15084079564003616,0.015810610918332604,0.3198599964180899,0.1665014400217221,4.693850425833922,7.193893820018825
BOM,2018,9946359033220,6827213001886,4894533139028,4552381548177,5051825894192,3023613333421,13544190744851,1216047833068,1780022618401,259962827066,1752960852783,15318285164470,1.4997014045582264,2274831453709,0.22870996774912858,0.3850645720776574,0.12226060099042302,0.2407145175897827,0.1314233276785251,0.1789622325572478,0.492092948050706,1.9688641773373787,6.847219806349788,29.928227673822132,0.0,0.0,0.22870996774912858,0.3039919756890322,0.1789622325572478,3.1296723771926573,6.980133428017524
BOM,2019,11048203914232,3876886986904,4873770437973,4165802656399,6174433476258,3542146413455,7143769076896,606899855686,1078401403890,319776584282,606884101622,15009168340773,0.9306458578753838,-288915669495,-0.026150464974929236,0.14568239344938205,0.05493199260236389,0.09829239524883668,0.15095692375859526,0.09760875272231645,0.44113690114777293,1.789346983284325,3.3723588808459932,30.033288988982516,-0.4725584413663255,0.11077871584284571,-0.026150464974929236,0.3206083487373094,0.09760875272231645,3.079580487384488,4.763126496695771
BOM,2020,12214123743395,5628523750504,5711242487585,4014290100949,6502881255809,2445577336539,11542187374877,893006072650,1461728642511,345471051698,931682805165,15352816679523,1.402121822031095,1614233649555,0.13216123264085358,0.2320915483773196,0.07311257781655509,0.13732467771148074,0.1266422554959239,0.11967527701702345,0.4675933048961825,1.8782633824789847,4.231117586630088,30.133614081953347,0.615699954832825,0.10553025977924735,0.13216123264085358,0.2002253610588716,0.11967527701702345,2.6881745457134216,5.146513497729411
BOM,2021,14440904896758,7398718278500,7325675515138,6167754283170,7115229381619,2265030976129,11663484929834,1092851848197,1796604301810,430539491563,1506445204859,19292991872274,1.199580582950417,1230963995330,0.08524147234058392,0.24424533398965795,0.0756775185495714,0.15359334036653818,0.15403666336589247,0.12441078413398732,0.5072864593674198,2.0295768586271654,4.1729140694799804,30.30108591341027,0.010509061325846947,0.18231198570975438,0.08524147234058392,0.15684827178922162,0.12441078413398732,2.6336126726342672,4.671843200233468
BOM,2022,15836371210344,9234042911320,7498682073986,5911576207803,8337689136358,4913781253017,15337504169798,1069708073431,1833513303296,496378211507,1277496890871,21822375925641,1.5620272135088948,3322466703517,0.20979974890629183,0.21610089187123474,0.06754754982835261,0.12829790796185297,0.11954443715206814,0.11577862623593882,0.4735101226402177,1.8993717505353662,3.693782806722054,30.393330385813588,0.3150018422509584,0.09663288578953821,0.20979974890629183,0.3102845461091122,0.11577862623593882,2.9101615070928184,6.221515923893948
BOM,2023,16841977077213,9818955619224,11617420725681,8700149490846,5224556351532,1379190382100,17595297899821,443481171202,1111706812807,557355348804,359023482581,20280701101171,1.1285961959107909,1118806128378,0.06642961947096648,0.041266357889453764,0.026331894953237105,0.08488398657466059,0.06318203983453498,0.066008094400694,0.689789605603919,3.223618608740705,1.9946104674379714,30.45489552148644,0.14720737513923265,0.06349976604565555,0.06642961947096648,0.0818900522056896,0.066008094400694,1.7457146108463906,2.9793146096814622
BOM,2024,19170279681474,11756546916583,8931730228748,7102756607221,10238549452726,2673442795999,25820723003117,1680657365722,2642195567228,541373860075,2137305717052,25325413880496,1.6552090359721372,4653790309362,0.24276068929027594,0.30091214372728375,0.08766994502152065,0.16414994853343481,0.10232848890052544,0.13782770054113483,0.46591548882719486,1.8723628547176612,4.880537761579326,30.58438226241927,0.4674785928676819,0.13824401930882368,0.24276068929027594,0.13945768347775298,0.13782770054113483,2.8354432155801885,5.9505596938773095
BOM,2025,21690538463759,13929101122135,10407752532279,8346161666457,11282785931479,2737589823255,24304320007180,2143739963123,2994939966068,315265012164,2151228606777,35070487213703,1.6689229946402409,5582939455678,0.25739054219451907,0.25775065146685694,0.09883295275056472,0.19000094268756446,0.12322665127776596,0.13807586985781878,0.47982914530538223,1.9224452715390394,9.49975370089606,30.70789726589759,-0.05872813847055891,0.1314669803550419,0.25739054219451907,0.12621124311086246,0.13807586985781878,3.36965037407779,6.5659333475636785
BOO,2018,10190702254252,7063639890665,5113556408620,4513146012999,5077145845632,1820676594703,8820821603649,909475226158,1408897892109,272053859411,751037978051,11281194989867,1.5651254956786096,2550493877666,0.25027655739837007,0.16641118543202923,0.08924558911320637,0.1791311996562882,0.15972411136012168,0.1382532682201707,0.5017864599553385,2.007171462883881,5.178746205472995,29.952496876809388,0.0,0.0,0.25027655739837007,0.1786605622731579,0.1382532682201707,2.2061348479211293,5.469751202300536
BOO,2019,11355537389958,8345459957500,6171687255453,4705112611344,5183850134504,2526105165676,17187258403446,2207453433784,3033116912686,273800120456,1843336475219,10872868213631,1.7737003652960703,3640347346156,0.3205790462523821,0.3917730833423043,0.19439444897923625,0.4258328031304503,0.1764747373599659,0.2671046563915385,0.5434958332232507,2.1905605091425966,11.077850906838536,30.0607266166505,0.9484872470763914,0.11430371594067323,0.3205790462523821,0.22245580098304296,0.2671046563915385,1.7617335039173068,6.4729679246846565
BOO,2020,13392072061496,4958495798843,6547612753709,4385849391300,6844459307786,1705022300440,19483688519429,2132896074397,3047338883829,381218790833,1835951280202,26070778727673,1.1305668198910184,572646407543,0.04276010500193134,0.4186079175094085,0.1592655762754863,0.3116237497344308,0.15640461921726037,0.22754797538690874,0.48891707897348186,1.9566296560871772,7.993674386223904,30.225684010597273,0.13361235760105705,0.17934287049584818,0.04276010500193134,0.12731579494275327,0.22754797538690874,3.981722760391532,6.405487073337181
BOO,2021,15859936993393,6448608693200,7459401748334,4477402545367,8400535245059,3656352682703,18000228657537,2016094478659,2785656113662,265538015337,1769835892861,28714156760549,1.4402566282258247,1971206147833,0.12428839715152547,0.3952818347084608,0.12711869407166454,0.23999595500117923,0.15475670707636255,0.1756410580207513,0.4703298475549726,1.8879674366846384,10.490611335354993,30.394817359453526,-0.07613855356046695,0.18427805051859325,0.12428839715152547,0.23054017706540567,0.1756410580207513,3.8493913760526555,6.789061717301966
BOO,2022,15502187330607,6057976683954,9016828725777,6984301731685,6485358604829,1554478541916,21363014478080,-307804732097,216083336048,600839251170,-289027911027,16256214364933,0.8673704139200299,-926325047731,-0.05975447386718743,-0.04138250638797509,-0.0198555678326297,-0.04746148221746882,0.010114833572280595,0.013938893359995224,0.5816488043577228,2.390336182653657,0.3596358520639689,30.372002248001202,0.18681906127536574,-0.022556814881107834,-0.05975447386718743,0.10027478760025622,0.013938893359995224,1.8028749196999043,1.9215944880721532
BOO,2023,18615888371233,11677600968669,9815606734208,7393707967302,8800281637024,2103649685210,20075869745092,2211121840940,3056909219564,293006918388,1790110861356,11852571146039,1.5793971063385417,4283893001367,0.23012025619936943,0.2421127354870658,0.1187760582168526,0.25125580431852373,0.1522678348872696,0.16420968790765958,0.5272703906720878,2.1153741594943267,10.432890924152304,30.55503654552213,-0.060251081808173845,0.20085559374440098,0.23012025619936943,0.1130029168234998,0.16420968790765958,1.2075230260328231,4.24936666958641
BOO,2024,22361314724814,8205573329008,12169068061094,8372613879164,10192246663719,3321432719953,28624797995495,3310931065551,5037654896569,898991064630,4442903034144,38848463007758,0.980049175494442,-167040550156,-0.00747006838424566,0.5306470713047645,0.14806513419700282,0.32484801190465795,0.17598918592759435,0.22528437878381066,0.544201815092302,2.1939534493815604,5.603676270845206,30.738353560555513,0.42583102794303485,0.20119514464691246,-0.00747006838424566,0.14853476912371608,0.22528437878381066,3.192394258354203,5.301144695441784
BOO,2025,26261405690756,14594783886709,13379280775048,11267179644215,12882124915707,3025402008056,27163003603272,2476534703189,4207438699727,1111770320740,2391820401985,31558295916089,1.2953360421658422,3327604242494,0.12671081973594867,0.21228208633498197,0.0943032041906553,0.19224582275004917,0.154895929816104,0.1602137657546647,0.5094655226227094,2.038592690460238,3.7844495587240603,30.899121513102294,-0.051067413382377747,0.174412417782132,0.12671081973594867,0.11520335368494534,0.1602137657546647,2.35874382537396,4.76010343299475
BOR,2018,2762056666199,2040066376681,1756341681606,982990083318,1005714984593,446834128898,2845960232089,-109783806735,-46773493335,90456265084,-148190000687,1735456465201,2.0753682171390055,1057076293363,0.3827134708346494,-0.15075431909424475,-0.039747123250037736,-0.10915995924971537,-0.016435048110516704,-0.016934298961855575,0.635881842360239,2.7463612539458873,-0.5170840658915659,28.64699668706978,0.0,0.0,0.3827134708346494,0.16177587316226574,-0.016934298961855575,0.9881086825964851,3.9617053428869258
BOR,2019,2702259966635,1841395330033,2012764934702,1181423071832,689495031932,390779556084,2102904515629,40853535738,142752066023,91685146350,49958025810,1890101560498,1.5586248262255444,659972258201,0.24422974338136427,0.04228631300769459,0.015118284784743722,0.05925138521089314,0.0678832847435783,0.05282691812985062,0.7448450406525482,3.9191870013379657,1.5569813836371762,28.62510956350866,-0.26109139125762837,-0.02164933844253425,0.24422974338136427,0.1446121250023993,0.05282691812985062,0.939057277832515,3.4145896756463086
BOR,2020,3154429097725,1258392050589,1470830813743,1207483278006,1683598283981,909157424875,4573920332591,756108512768,986586102324,41450461364,892120156088,4945618281698,1.042161058053797,50908772583,0.01613882290767474,0.7388260958455832,0.23969741888106208,0.44910268676451853,0.21569813870481783,0.3127621739970424,0.46627480541685823,1.873623374256539,23.801571076862768,28.7798286439553,1.1750489851522783,0.16732998922123143,0.01613882290767474,0.28821615471740725,0.3127621739970424,3.362465781575714,6.677806222567719
BOR,2021,3450180120504,1740101537419,1600331206878,1303739298711,1849848913625,793009973889,4403037724387,744783316755,982261143935,51281997991,626320079459,5324045043210,1.3347005334114181,436362238708,0.12647520519718736,0.4804028536059619,0.2158679520320819,0.4026184577936736,0.22308715151236921,0.2846985112741047,0.4638399013916481,1.8651145480540676,19.154112211216635,28.869447554450723,-0.03736020651395988,0.09375738481245244,0.12647520519718736,0.22984596345455657,0.2846985112741047,3.3268394819322387,6.9853306387462375
BOR,2022,4073653608009,2990536701933,1897793222956,1462425425307,2175860385053,975202988842,5494048095592,786546861082,1059305018516,76121442163,932758451553,5175597832659,2.0449156929182974,1528111276626,0.37512057324207915,0.6378160796521918,0.19308142929374525,0.361487743646218,0.1928095641110067,0.2600380691262888,0.46587005316918617,1.872203582542716,13.91598724900264,29.03556140508372,0.2477858332128855,0.1807075183697724,0.37512057324207915,0.2393927129505326,0.2600380691262888,2.7271663583019317,7.852191705432464
BOR,2023,4471318131514,2540639804872,2018134439873,1580952450694,2453183691640,1154851936881,6339869137593,1049781194617,1474125568240,161899074969,1417392823586,3199840993399,1.6070311309848189,959687354178,0.21463186602941342,0.896543613923239,0.23478114590373406,0.42792604491643316,0.23251671860212367,0.3296847875462749,0.45135111851002524,1.8226593250034362,9.105213037951339,29.128704365091888,0.15395224564554177,0.09761863962197781,0.21463186602941342,0.2582799753704763,0.3296847875462749,1.5855440203480022,6.130280754537074
BOR,2024,4986680477710,3018346490708,2483205427674,1609263813571,2503475050035,1197527881906,6469240583583,1105951953435,1521073480991,138633539198,1422438780113,4466694902305,1.8756070106430887,1409082677137,0.2825692729733676,0.8839065218005305,0.22178119459999548,0.44176671679613433,0.2351239625947797,0.3050272596750599,0.49796762370753417,1.9919034054844218,10.971901098323427,29.237791569397185,0.020406012045718125,0.11525960153980308,0.2825692729733676,0.24014530051781716,0.3050272596750599,1.7987617345411973,6.575011116678034
BOR,2025,5740853969317,2062609050006,2706735162690,2382152645280,3034118806626,1624310697731,7345050516827,1162338969387,1602061155844,149137444109,981377067543,8806802446462,0.8658593117837583,-319543595274,-0.05566133487837467,0.41197068940460285,0.20246795609143245,0.3830894712654788,0.21811438221885462,0.27906321331399414,0.4714865030806602,1.892099266772267,10.742179238857698,29.378629090336435,0.13538064042115616,0.15123758078707583,-0.05566133487837467,0.2829388635231645,0.27906321331399414,3.253662407706577,5.848892659845326
BOS,2018,10203610584927,6092747869818,5679638972527,4042833397894,4523971612399,1072389084045,9941052179192,557511643158,1057242608550,360353054601,759941487953,5917500318959,1.5070489605116661,2049914471924,0.2009008923715865,0.18797249680109748,0.05463866329645788,0.12323500033245328,0.10635117787259535,0.10361455876332465,0.5566303148531647,2.2554541582360117,2.9339077192522462,29.95376275249743,0.0,0.0,0.2009008923715865,0.10509898188678006,0.10361455876332465,1.0418796595316286,3.450796012306262
BOS,2019,11240492844011,5162142717632,6343970468124,3539703225450,4896522375886,1938050679062,15977265929805,509295834993,967704187497,331084393755,723636133634,13496981211590,1.4583546667180665,1622439492182,0.14433882167777415,0.20443412555921397,0.045309030668024115,0.10401174464169494,0.06056757093163127,0.0860909037465024,0.5643854372011904,2.295607368071527,2.9228323827703395,30.050543806764768,0.6072006908129535,0.10161915240235708,0.14433882167777415,0.17241687761890304,0.0860909037465024,2.127529010326753,4.321378025263408
BOS,2020,12198848936477,5254627646702,6282432396478,5168136390648,5916416539998,2563572003602,12652142607026,724283415742,1346599741637,441245471958,857231763572,19133486514008,1.0167354824865904,86491256054,0.007090116166237114,0.1658686417647962,0.05937309491359038,0.12241927370148364,0.10643254533735692,0.11038744299967493,0.5150020652925924,2.0618644502134944,3.051815434301332,30.13236271374747,-0.20811591528786566,0.08525925915931865,0.007090116166237114,0.21014868017066812,0.11038744299967493,3.0455539043658377,4.671231075948839
BOS,2021,13476309318157,8011808185937,7313206834397,5695336840045,6163102483759,1857829094976,15789896665311,720816285027,1161945693052,260925336767,1066492268388,18697776214994,1.4067312278361568,2316471345892,0.17189211758229345,0.18725710143942487,0.05348766253501057,0.1169567254360112,0.07358792256093045,0.08622135820869582,0.5426713398855959,2.1866112649708085,4.453173108633713,30.231954394471305,0.24800179350986284,0.10471974760341007,0.17189211758229345,0.13785889379022312,0.08622135820869582,2.556713715117521,4.840989213131806
BOS,2022,14916138864571,9697473547106,7838797962846,6576028694224,7077340901725,4135258605086,9325407344495,477419567641,854519120192,257744660641,507894868645,10834733016130,1.474670199602945,3121444852882,0.20926627736726794,0.07723428413429906,0.032006913583713874,0.06745747792431983,0.09163343633417173,0.05728822505277586,0.5255246035195349,2.107590841206392,3.3153707939743438,30.333464887974582,-0.4094066894698499,0.10684153297624888,0.20926627736726794,0.2772338500352875,0.05728822505277586,1.3821931713872464,4.112848832955578
BOS,2023,16365106110530,9666373519487,9366041289268,7127327466700,6999064821261,2685958396916,25687205799124,1343266782921,2248263606427,569180127775,1200060717753,20328922420370,1.3562409703566765,2539046052787,0.1551499902071072,0.1683745728479396,0.08208115326894737,0.19192089475162022,0.08752464647220103,0.13738154774201997,0.5723177855376993,2.338184675875248,3.95000369253185,30.426172507852726,1.7545398126000085,0.09714090617650428,0.1551499902071072,0.16412716048249396,0.13738154774201997,2.1704925050526658,4.755059610063227
BOS,2024,18035871842758,8227673543439,10164488481978,6415834682931,7871383360780,3471707213290,14125778654846,675525468171,1271044462640,426637627426,689670553430,17903401387776,1.2824011138142797,1811838860508,0.10045751468540809,0.10749506299855781,0.03745455024633289,0.08582042535710775,0.08998048841746183,0.07047313674222887,0.5635706757397136,2.2913217430907555,2.9792132267106743,30.523383770826634,-0.4500850436863115,0.10209318051124394,0.10045751468540809,0.19248901542200775,0.07047313674222887,1.7613676693637232,3.60953101835171
BOS,2025,20998945007577,15424322099813,11647898823788,10846662760926,9351046183789,3636587058938,26415188725370,1339967015146,2088354057775,413395288842,1951644701837,12676133412364,1.4220338955662521,4577659338887,0.21799472960357075,0.17993043066366934,0.06381115883024137,0.1432959466577088,0.07905883541044995,0.09945042748678394,0.5546897151064073,2.2456252054428765,5.051712281542644,30.675493314655586,0.8699987710983978,0.16428776998705352,0.21799472960357075,0.17317951247673724,0.09945042748678394,1.088276401103011,3.805607730742937
BPB,2018,9525381058882,4957863343858,4022889233064,2455234694887,5502491825818,1117910286976,8011962702282,719349273686,1171518313371,272331721263,705373234025,12382552314470,2.0193032275825598,2502628648971,0.26273265431595605,0.2872936080179757,0.07551921222251139,0.13073154789813096,0.1462211391769614,0.12298912832244234,0.42233367969177804,1.7311031729639976,4.301806296886086,29.884981042322924,0.0,0.0,0.26273265431595605,0.11736121421972906,0.12298912832244234,3.078024672590583,6.164536619215913
BPB,2019,10544977227303,6085619111499,3964979766199,2366133783295,6579997461103,3866650981958,15932931879543,1422150455738,1959228859836,181540790163,2100598095389,10633070304689,2.5719674662792595,3719485328204,0.35272578100723895,0.8877765535572448,0.1348651993345017,0.21613237150088596,0.12296725264679886,0.18579735333739505,0.37600647974211787,1.6025807440866935,10.792223929822425,29.986670770283983,0.988642792234282,0.10703993489796093,0.35272578100723895,0.3666817764145083,0.18579735333739505,2.6817464228530774,7.57365567294181
BPB,2020,12514996069830,6215755283485,4804444347083,3221324859745,7710551722746,2308977817799,9178659116397,845949481578,1208085805827,150648953854,719231705060,11354820397207,1.9295648697713272,2994430423740,0.23926738826220625,0.22327201892855175,0.06759486593985731,0.10971322312545587,0.13161898600949712,0.09653105754777998,0.38389499447507713,1.6230999440560094,8.019211384619403,30.15794872677548,-0.4239190134125981,0.1868205876657787,0.23926738826220625,0.1844968871676493,0.09653105754777998,2.363399298006446,5.3013118887944595
BPB,2021,14855931089958,7175952017556,6014961284475,5436931477003,8840969805483,3210179727904,20847579081968,2329630129852,3174734898295,262697235979,2071224837343,12752360679979,1.3198533120950056,1739020540553,0.11705900693955874,0.3809547437012617,0.15681481798382427,0.2635039120263942,0.15228314452304775,0.2137015094557749,0.4048861864027403,1.6803508457572873,12.085147704214094,30.32942030143548,1.2713098740888342,0.18705039994149986,0.11705900693955874,0.21608741373833848,0.2137015094557749,2.1201068596889656,5.13453840052671
BPB,2022,16626465943684,8239131813693,6508423551126,5894625790164,10118042392558,2075953079511,13454674088498,1550936122314,2330901912501,392231759608,2122670284276,24235252177413,1.3977361934393076,2344506023529,0.1410104848180092,0.36010263583109375,0.09328116555660247,0.15328420875709525,0.17324105341902102,0.14019226457360617,0.3914496064991127,1.6432492866320723,5.942664905132936,30.442016875646797,-0.3546169540550851,0.11918033565212283,0.1410104848180092,0.12485834852352405,0.14019226457360617,3.72367470971064,6.184017459723634
BPB,2023,19856904216422,11382890493920,8249996279466,6534534974541,11606907936956,4512854795102,12704558159870,1266191816342,2054249617816,471509847388,1578363185753,14701633920171,1.7419587680330013,4848355519379,0.24416472308756604,0.24154177640833083,0.06376582182910656,0.10908950283912293,0.16169390481479132,0.1034526628837289,0.4154724316312667,1.7107832959713838,4.356748070471541,30.61957288205368,-0.05575132654229442,0.1942949441979982,0.24416472308756604,0.22726880010680575,0.1034526628837289,1.782017036391027,4.908936654591857
BPB,2024,23523028533924,9929932037633,9117918073541,8374711454335,14405110460382,7331178234790,32334310111026,3022544938077,4231385387953,453204215356,3867770200607,31775538529175,1.1857043782079169,1555220583298,0.06611481089924799,0.461839219380499,0.12849301839335878,0.20982448877360757,0.13086363597750297,0.1798826788757519,0.3876166736095011,1.632964120519504,9.336597596801193,30.789000994867024,1.545095209462748,0.18462718445658077,0.06611481089924799,0.31165962427912963,0.1798826788757519,3.4849554769946263,6.317738387538441
BPB,2025,27272603812790,12484633436907,10264835676806,6746068629595,17007768135983,8668091011567,37333882470632,3235998555881,4624624693978,579626499127,2609649839829,22434110195430,1.8506531911248159,5738564807312,0.21041499545491846,0.38684009652384316,0.11865381751204179,0.19026591437560003,0.12387205369320682,0.16957033973445526,0.376379011966291,1.6035380771148855,7.978628825533931,30.936903790911767,0.15462127821620486,0.15940019260098715,0.21041499545491846,0.3178314425372885,0.16957033973445526,2.1855303778628614,5.8507724526273694
BPC,2018,10294010161984,7200066780898,2667962013229,2135243426092,7626048148755,2120894382317,10463891582414,912629330010,1235206543184,94419880671,1003876772008,16285166033524,3.3720121522986366,5064823354806,0.4920165489548962,0.4701462885874945,0.0886563463265618,0.1196726420038395,0.11804466182160502,0.11999274565957242,0.25917615887750345,1.3498485665428905,13.08205998997179,29.962583304334064,0.0,0.0,0.4920165489548962,0.20603189125939553,0.11999274565957242,6.103972227780813,11.114814616651927
BPC,2019,11891661014668,4310131525008,2454850877747,1601506023810,9436810136920,2926188043757,18271936363985,1637463822840,2211545435028,164715656478,1757945546539,13661578217220,2.6912989779171426,2708625501198,0.22777520296424472,1.097682756357562,0.13769849483770505,0.1735187843224361,0.1210350885080291,0.1859744767614992,0.20643464985413026,1.2601356647140531,13.426443377125974,30.10685851533252,0.7461893808889883,0.15520198907362248,0.22777520296424472,0.24607059015116867,0.1859744767614992,5.56513568341807,9.389536406764504
BPC,2020,13205672990207,8743115086791,3222001969783,2376958809808,9983671020423,5266251469296,10259238960890,926253531561,1323468711073,165651796622,764162107111,32674815518024,3.678277911554231,6366156276983,0.48207738308407183,0.3214873156227413,0.07014057763264975,0.09277684828218181,0.12900262057627204,0.10021970951836015,0.24398619988336503,1.322727177527479,7.989461859523423,30.211667625180723,-0.4385248089462741,0.11049860687402768,0.48207738308407183,0.39878705713834667,0.10021970951836015,10.141153178818394,15.784160725025217
BPC,2021,14591481108304,9021521223695,4048949356842,3597580118351,10542531751462,4364496710020,14505019244140,922724820039,1336389495692,182983470642,1292548811644,35099749780369,2.507663742546514,5423941105344,0.37171970858100484,0.35928284266715854,0.06323722816005828,0.08752402570768068,0.09213290056349968,0.09158696679060646,0.2774872082408239,1.3840585404241734,7.303334508867163,30.31145898861619,0.41384943848521827,0.10494036306401666,0.37171970858100484,0.2991126587921338,0.09158696679060646,8.668853741293825,13.131349401145139
BPC,2022,16865505287099,7209288183614,3632393936218,2346854531617,13233111350881,6746019817744,22423860605646,1541282520613,2123929223671,197326072904,1250341662925,24736003246812,3.071893927165033,4862433651997,0.28830643192863253,0.5327733977885307,0.09138667916412677,0.116471665638209,0.09471737543428296,0.1259333288576694,0.21537415419130918,1.2744928112447396,10.76355086995676,30.456291544687033,0.5459380114028596,0.15584601466542392,0.28830643192863253,0.3999891911275413,0.1259333288576694,6.8098349686616855,11.191853643545922
BPC,2023,16153888625626,9963867987525,8864172443149,7175340982686,7289716182477,2128250213223,14935971135933,-237500937121,-45659392374,251216779027,-226610231177,19881471138820,1.3886264097507948,2788527004839,0.17262264643915967,-0.031581806596203216,-0.014702400309002769,-0.032580272149950656,-0.003057008610853064,-0.0028265263821100903,0.5487330418440033,2.2159832044568035,-0.1817529567525132,30.413181918386442,-0.3339250810285388,-0.042193616459113126,0.17262264643915967,0.13174847632952066,-0.0028265263821100903,2.242902117070852,3.89795755911174
BPC,2024,18812933163515,10414321606143,3926344730725,3268571720781,14886588432790,7517634735668,21520618778330,1197637381664,1784376684623,287329957543,1299571826903,23418846555552,3.186199507243665,7145749885362,0.3798317797258836,0.3975962401683134,0.06366032193143846,0.08045076191036621,0.08291474808427733,0.09484840397368466,0.20870454897163965,1.2637504723430535,6.210200634425533,30.565565683475686,0.4408583534655899,0.16460708622633313,0.3798317797258836,0.3995992900377375,0.09484840397368466,5.964541618643788,10.694540134803958
BPC,2025,17405503870066,9546726344303,9854538005208,7827366997664,7550965864857,4154831890883,21302405780176,432949530492,833825927765,292639014649,589624228900,18036580514644,1.219659988748723,1719359346639,0.09878250922663352,0.07532855289345287,0.024874288829787167,0.05733697360585263,0.03914233614594637,0.04790587701393779,0.566173670051336,2.3050698654423893,2.8493327479424293,30.4878075865038,-0.010139717654109814,-0.07481179469549748,0.09878250922663352,0.23870793525423203,0.04790587701393779,1.8302816940897577,3.66992440178342
BPU,2018,4252759898335,2543571056340,2132323753983,1656540343229,2120436144352,513831070675,6802646551800,619281421997,875146920443,101045142946,876859962932,4454746795560,1.5354718445202256,887030713111,0.20857766116969872,0.5293320905319979,0.14561871274215485,0.2920537945207734,0.1286480068865894,0.20578328929070958,0.5013976347025438,2.005606209676563,8.660949897519481,29.078589275947355,0.0,0.0,0.20857766116969872,0.12082296742785086,0.20578328929070958,2.089151231016824,5.338624827689252
BPU,2019,4651960155780,3037448371449,2387945156104,1603356685400,2264014999675,696857434313,3093179901562,305982989918,479430233871,96951496474,439209545539,7487900356162,1.894430851916913,1434091686049,0.30827686352110295,0.2739312777614592,0.06577506678293883,0.13515060190057218,0.15499591007587254,0.10305983237524384,0.51332020828618,2.0547391057249134,4.9450524366023725,29.16830978558268,-0.5452975723479951,0.09386851526729534,0.30827686352110295,0.1497986678684605,0.10305983237524384,3.1357086811737003,6.495696070743641
BPU,2020,5171458931457,2092206087546,2685985295299,1783156430823,2485473636157,622185434378,6533893230406,592916507015,912391393239,171245759469,569067501366,4091980312401,1.1733160654785406,309049656723,0.05976063250606319,0.31913492923520564,0.1146516901465468,0.23855272427341379,0.13963977693928528,0.176428239174268,0.5193863725689984,2.0806734202391413,5.327964885484752,29.274175956411458,1.1123547411860857,0.11167309226230793,0.05976063250606319,0.12031139425537433,0.176428239174268,1.523455962161359,3.5694714220328025
BPU,2021,5586078377661,3464035121636,2596836097544,1848383620241,2989242280116,1308871992193,3220677632736,293642117959,542974617331,175921969881,339022282508,6073278528258,1.8740888437349086,1615651501395,0.28922821918433317,0.18341554144685446,0.05256677370179573,0.0982329602094364,0.1685901786046613,0.09720139615340558,0.46487641632972326,1.8687272071650973,3.0864514403646557,29.351298614441713,-0.5070813802484074,0.08017456035122872,0.28922821918433317,0.2343096361531988,0.09720139615340558,2.338722314435594,5.770038344016913
BPU,2022,6074162337383,2280398697215,3028555287704,2322622841042,3045607049679,1767686133876,4996323186890,569520077797,851609482020,139709384773,713638555264,7509663987181,0.9818204905760519,-42224143827,-0.00695143486158322,0.30725546251144237,0.09376108937555541,0.18699722863362367,0.17044723693106228,0.14020196279227343,0.49859636925818923,1.9944011943442286,6.095578213329736,29.435065208797358,0.551326694763167,0.08737506470977419,-0.00695143486158322,0.29101726883341617,0.14020196279227343,2.4796192487125457,4.448872284817201
